RespondentID,Have you seen any of the 6 films in the Star Wars franchise?,Do you consider yourself to be a fan of the Star Wars film franchise?,Which of the following Star Wars films have you seen? Please select all that apply,Respondents who watched The Phantom Menace,Respondents who watched Attack of the Clones,Respondents who watched Revenge of the Sith,Respondents who watched A New Hope,Respondents who watched The Empire Strikes Back,Respondents who watched Return of the Jedi,Please rank the Star Wars films in order of preference with 1 being your favorite film in the franchise and 6 being your least favorite film.,Rank_Star Wars: Episode I  The Phantom Menace,Rank_Star Wars: Episode II  Attack of the Clones,Rank_Star Wars: Episode III  Revenge of the Sith,Rank_Star Wars: Episode IV  A New Hope,Rank_Star Wars: Episode V The Empire Strikes Back,Rank_Star Wars: Episode VI Return of the Jedi,"Please state whether you view the following characters favorably, unfavorably, or are unfamiliar with him/her.",Han Solo,Luke Skywalker,Princess Leia Organa,Anakin Skywalker,Obi Wan Kenobi,Emperor Palpatine,Darth Vader,Lando Calrissian,Boba Fett,C-3P0,R2 D2,Jar Jar Binks,Padme Amidala,Yoda,Which character shot first?,Are you familiar with the Expanded Universe?,Do you consider yourself to be a fan of the Expanded Universe?,Do you consider yourself to be a fan of the Star Trek franchise?,Gender,Age,Household Income,Education,Location (Census Region),missing
3289919285,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289918842,1,0,2,-1,-1,-1,-1,5,6,,1,2,4,5,6,3,,6,5,1,1,5,1,5,1,1,5,5,1,1,5,2,0,-1,0,0,3,1,3,6,5
3289914533,1,1,6,1,2,3,4,5,6,,2,3,1,4,5,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,0,-1,0,0,1,-1,3,6,2
3289914097,1,1,6,1,2,3,4,5,6,,4,5,6,2,1,3,,4,6,6,5,6,2,3,5,4,4,4,4,5,6,3,0,-1,1,1,3,3,4,3,1
3289913649,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,1,4,4,1,1,1,4,1,1,4,4,1,1,1,3,0,-1,0,0,4,1,4,6,6
3289911175,1,1,3,-1,-1,-1,4,5,6,,5,6,4,3,2,1,,6,6,6,6,6,5,6,5,5,6,6,5,5,6,1,0,-1,1,0,4,-1,2,4,5
3289909917,1,1,6,1,2,3,4,5,6,,4,6,5,1,2,3,,6,6,6,6,6,6,6,5,4,6,6,2,6,6,1,0,-1,1,0,3,5,3,5,1
3289907541,1,0,3,1,-1,-1,-1,5,6,,1,4,5,6,3,2,,6,6,6,6,6,6,6,6,6,6,6,1,1,6,3,0,-1,0,1,4,3,5,6,4
3289905986,1,0,3,1,2,3,-1,-1,-1,,1,2,3,4,5,6,,1,4,5,3,5,1,2,1,1,6,6,5,5,6,3,0,-1,0,1,1,1,4,8,4
3289905819,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3289905044,1,1,6,1,2,3,4,5,6,,6,5,2,4,3,1,,6,6,6,6,6,5,6,4,4,6,4,4,6,6,3,0,-1,0,1,2,2,2,7,1
3289903380,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,3,3,7,30
3289902920,1,1,6,1,2,3,4,5,6,,6,5,4,3,2,1,,6,6,6,5,6,6,6,6,6,4,4,2,4,6,2,1,1,0,0,2,4,5,5,0
3289902115,1,0,1,-1,-1,-1,-1,5,-1,,2,3,4,5,1,6,,5,5,5,5,5,1,5,5,5,5,5,5,1,5,3,0,-1,0,1,2,3,4,5,6
3289901820,1,1,6,1,2,3,4,5,6,,5,6,3,1,4,2,,5,6,6,4,5,2,2,4,5,6,6,5,1,6,2,1,0,1,0,3,3,3,8,0
3289901633,1,0,6,1,2,3,4,5,6,,5,4,6,2,1,3,,6,6,6,2,5,1,4,2,1,3,3,2,1,5,3,0,-1,0,1,2,5,5,3,1
3289897826,1,1,6,1,2,3,4,5,6,,5,4,6,3,1,2,,6,6,6,4,5,3,3,5,4,5,5,5,5,6,2,0,-1,1,0,4,2,3,7,1
3289896565,1,1,6,1,2,3,4,5,6,,6,5,4,3,1,2,,6,6,6,4,6,6,6,6,6,6,6,2,3,6,2,1,0,1,1,2,2,5,9,0
3289895732,1,1,6,1,2,3,4,5,6,,6,5,1,2,3,4,,6,5,5,5,6,5,6,1,1,3,6,3,5,6,2,1,1,1,1,1,2,5,6,0
3289894873,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,8,30
3289891069,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,2,3,30
3289890495,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,-1,4,8,31
3289888113,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,5,4,1,30
3289888015,1,1,6,1,2,3,4,5,6,,6,4,5,2,1,3,,6,6,6,3,5,5,6,6,5,6,6,2,4,6,2,1,0,0,1,2,3,5,6,0
3289885747,1,0,4,1,2,-1,-1,5,6,,3,4,5,6,1,2,,6,6,5,5,6,3,2,4,4,5,6,4,4,6,3,0,-1,1,0,4,4,4,1,3
3289878528,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,6,6,2,6,6,6,6,6,6,6,2,4,6,1,0,-1,0,1,2,3,4,4,1
3289877093,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,6,6,1,4,6,6,6,6,6,1,0,-1,1,0,3,4,5,9,1
3289874408,1,1,6,1,2,3,4,5,6,,6,5,3,2,1,4,,6,6,6,5,6,6,6,6,4,5,5,3,6,6,2,1,0,1,0,2,3,1,5,0
3289873978,1,1,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,5,6,4,5,1,2,4,1,5,5,1,1,5,3,0,-1,0,1,3,3,5,8,4
3289870772,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,1,2,,5,5,5,5,5,1,5,5,3,4,4,3,1,5,3,0,-1,0,0,3,2,5,1,5
3289868197,1,1,6,1,2,3,4,5,6,,3,4,5,6,2,1,,6,6,6,5,6,4,5,4,4,5,5,3,5,5,3,1,0,1,0,4,3,3,9,0
3289866531,1,1,4,1,-1,-1,4,5,6,,3,5,6,1,2,4,,6,6,6,5,6,4,6,4,4,6,6,2,2,6,3,0,-1,0,0,4,3,3,1,3
3289866259,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,4,4,1,30
3289865550,1,0,3,-1,-1,3,-1,5,6,,3,4,5,6,2,1,,6,5,6,5,6,4,6,1,5,6,6,2,1,6,2,0,-1,0,1,3,3,4,8,4
3289864687,1,1,3,-1,-1,-1,4,5,6,,4,5,6,2,1,3,,6,6,6,1,6,1,2,4,1,6,6,1,1,5,2,0,-1,0,0,3,4,4,8,4
3289862004,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289861464,1,1,3,-1,-1,-1,4,5,6,,4,5,6,3,1,2,,6,6,6,5,5,-1,4,1,1,5,5,1,1,6,3,1,0,1,0,4,1,4,4,4
3289857817,1,1,4,-1,-1,3,4,5,6,,6,5,4,3,2,1,,6,6,6,2,6,2,6,5,3,5,6,2,2,6,2,0,-1,0,1,2,3,5,8,3
3289856887,1,1,6,1,2,3,4,5,6,,4,6,5,1,2,3,,6,6,6,5,6,2,2,4,2,6,6,5,6,6,1,0,-1,0,1,4,-1,5,3,2
3289856557,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,3,4,4,30
3289855873,1,1,6,1,2,3,4,5,6,,5,4,3,6,1,2,,6,6,6,6,6,5,6,5,5,6,6,5,6,6,2,0,-1,1,1,1,3,3,3,1
3289854601,1,1,5,1,2,3,-1,5,6,,1,5,6,4,2,3,,6,6,6,5,6,5,3,1,1,6,6,5,1,6,3,1,1,1,0,4,-1,4,9,2
3289848909,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,4,5,3,30
3289847932,1,1,6,1,2,3,4,5,6,,5,2,1,6,3,4,,6,5,6,6,6,6,6,5,6,6,6,3,6,6,2,1,1,0,0,1,2,3,1,0
3289844139,1,1,3,1,-1,-1,-1,5,6,,6,3,4,5,1,2,,6,6,6,5,6,4,6,6,4,6,6,3,3,6,2,0,-1,1,0,4,3,5,8,4
3289843973,1,1,6,1,2,3,4,5,6,,6,3,2,5,1,4,,6,6,6,6,6,5,6,5,5,6,6,5,6,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
3289837359,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,3,1,30
3289835282,1,1,6,1,2,3,4,5,6,,3,6,5,4,1,2,,6,6,6,6,6,6,6,4,6,6,6,2,3,6,2,0,-1,1,0,4,3,3,8,1
3289834572,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,1,2,7,30
3289831274,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,5,3,4,30
3289830199,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,3,3,6,30
3289829982,1,1,6,1,2,3,4,5,6,,6,5,4,1,3,2,,6,6,6,5,6,2,6,5,5,6,6,3,4,6,1,0,-1,1,1,2,1,3,1,1
3289822005,1,1,5,1,2,3,-1,5,6,,3,4,5,6,1,2,,6,6,6,5,6,5,6,5,5,6,6,4,5,6,2,0,-1,1,1,4,-1,3,2,3
3289821310,1,1,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,-1,1,1,4,1,3,1,1
3289815685,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,6,6,3,6,5,6,3,5,5,5,2,6,6,2,0,-1,1,0,2,2,4,8,1
3289813977,1,1,3,1,-1,-1,-1,5,6,,3,4,5,6,1,2,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,0,-1,1,1,4,2,3,1,4
3289812188,1,1,2,-1,-1,-1,-1,5,6,,1,4,5,6,2,3,,6,6,6,6,6,5,3,4,4,6,6,4,6,6,2,1,1,1,-1,-1,-1,-1,-1,9
3289809469,1,1,6,1,2,3,4,5,6,,4,5,6,2,1,3,,6,6,6,5,6,5,6,5,6,6,6,3,5,5,2,1,0,0,0,2,3,3,9,0
3289809255,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,4,3,5,9,30
3289808310,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289805753,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289805745,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,3,30
3289804908,1,1,4,1,2,-1,-1,5,6,,1,4,5,6,2,3,,6,6,6,6,6,5,3,4,4,6,6,-1,6,6,3,0,-1,1,1,2,4,4,9,4
3289804326,1,1,6,1,2,3,4,5,6,,5,6,4,1,2,3,,6,6,6,5,6,4,5,5,4,6,6,6,5,6,2,0,-1,1,0,3,2,5,2,1
3289804031,1,1,6,1,2,3,4,5,6,,5,4,1,2,3,6,,6,6,6,6,6,4,3,5,1,5,5,4,6,6,3,0,-1,1,1,3,3,3,6,1
3289802847,1,0,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,1,6,1,2,6,4,6,6,1,1,6,2,0,-1,0,1,2,3,4,2,4
3289799650,1,1,1,1,-1,-1,-1,-1,-1,,1,4,5,6,2,3,,4,6,4,5,6,4,2,4,4,6,6,4,4,6,1,0,-1,1,1,2,5,5,6,6
3289799581,1,1,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,1,6,6,6,6,6,3,6,6,3,0,-1,0,1,2,3,3,4,3
3289798968,1,0,3,-1,-1,3,-1,5,6,,5,6,1,2,3,4,,6,6,6,1,6,1,6,1,1,6,6,1,1,6,3,0,-1,0,1,4,1,3,1,4
3289798759,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,5,5,3,5,3,6,4,6,4,4,2,3,4,2,1,1,0,0,2,-1,3,1,1
3289797876,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,3,4,8,30
3289795859,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289790475,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,5,9,30
3289790146,1,1,6,1,2,3,4,5,6,,3,4,5,6,1,2,,6,6,6,5,6,4,2,4,2,6,6,2,5,6,2,0,-1,1,0,3,5,3,3,1
3289786719,1,1,6,1,2,3,4,5,6,,3,4,5,6,1,2,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,1,1,1,0,4,4,3,3,0
3289781705,1,1,3,-1,-1,-1,4,5,6,,2,4,6,5,3,1,,6,6,6,3,6,1,2,6,2,6,6,1,1,6,3,0,-1,1,0,4,2,3,7,4
3289779434,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,5,4,1,30
3289764515,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,2,4,1,30
3289758800,1,1,6,1,2,3,4,5,6,,6,2,3,1,4,5,,5,4,5,4,5,4,5,4,5,5,5,2,5,5,1,1,0,1,0,2,3,3,3,0
3289757385,1,1,6,1,2,3,4,5,6,,3,4,5,6,2,1,,6,6,6,6,6,5,6,5,5,6,6,2,6,6,2,0,-1,0,1,2,-1,3,1,2
3289757163,1,1,6,1,2,3,4,5,6,,5,6,4,1,2,3,,6,6,6,6,6,6,6,5,4,6,6,2,5,5,1,1,0,1,0,3,3,5,6,0
3289753279,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,2,2,5,1,30
3289752347,1,0,6,1,2,3,4,5,6,,4,5,6,1,2,3,,5,5,5,5,5,4,5,4,5,5,5,5,4,5,3,0,-1,1,1,2,3,2,2,1
3289751464,1,1,4,1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,5,5,5,5,5,5,5,6,6,4,4,5,3,0,-1,0,0,4,-1,5,7,4
3289745316,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,4,3,7,30
3289745063,1,1,6,1,2,3,4,5,6,,2,3,6,5,1,4,,6,6,6,5,6,5,5,5,3,4,4,4,4,3,3,0,-1,1,0,4,2,5,5,1
3289737236,1,1,6,1,2,3,4,5,6,,4,5,6,1,2,3,,6,6,6,3,6,1,2,3,3,6,6,3,5,6,2,0,-1,1,1,2,2,4,9,1
3289735954,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,5,6,5,1,5,1,3,1,1,1,5,1,1,5,3,0,-1,0,0,4,-1,4,4,7
3289733444,1,1,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,6,6,4,6,1,2,1,1,6,6,1,1,6,3,1,1,1,1,4,1,3,1,0
3289730973,1,1,3,-1,-1,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,6,6,4,5,4,4,6,6,4,4,6,3,0,-1,1,1,4,-1,5,7,5
3289727014,1,1,4,1,-1,-1,4,5,6,,4,5,6,2,3,1,,5,6,6,4,6,2,5,5,3,6,6,2,1,6,2,0,-1,1,0,4,4,5,5,3
3289725827,1,1,6,1,2,3,4,5,6,,6,5,4,1,2,3,,6,6,6,6,2,2,-1,6,3,6,6,3,6,6,3,0,-1,1,1,4,3,3,9,2
3289725605,1,1,5,1,2,-1,4,5,6,,4,5,6,1,2,3,,6,6,6,5,6,4,6,5,4,6,6,4,4,6,2,0,-1,1,0,4,3,5,5,2
3289722110,1,0,6,1,2,3,4,5,6,,1,3,2,4,6,5,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,1,0,0,4,3,4,9,0
3289713384,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3289711817,1,1,6,1,2,3,4,5,6,,6,5,4,1,2,3,,6,6,6,6,6,2,2,4,2,6,6,3,6,6,2,0,-1,1,0,2,3,4,3,1
3289710382,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,-1,3,4,31
3289706727,1,1,6,1,2,3,4,5,6,,3,6,5,2,1,4,,6,6,6,6,6,5,6,4,4,6,6,4,6,6,2,0,-1,0,1,1,1,3,6,1
3289706550,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289705195,1,1,6,1,2,3,4,5,6,,4,5,6,1,3,2,,5,6,6,4,6,2,2,5,4,6,6,6,6,6,2,0,-1,1,0,3,4,4,1,1
3289700288,1,1,6,1,2,3,4,5,6,,5,6,1,2,3,4,,6,6,6,4,6,3,2,4,3,5,5,5,4,6,1,0,-1,0,0,1,2,3,5,1
3289695941,1,1,6,1,2,3,4,5,6,,4,5,6,1,3,2,,6,6,6,6,6,5,6,6,6,6,6,4,5,6,2,0,-1,0,0,3,2,3,1,1
3289693023,1,1,6,1,2,3,4,5,6,,5,6,4,2,1,3,,6,6,6,2,6,6,6,6,5,5,5,2,4,6,2,0,-1,0,0,4,5,5,1,1
3289692258,1,1,3,-1,-1,3,-1,5,6,,4,5,3,6,1,2,,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,-1,1,0,3,1,4,3,4
3289689591,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,5,2,1,30
3289689331,1,0,6,1,2,3,4,5,6,,1,2,3,6,5,4,,5,5,5,2,5,2,3,4,4,5,5,5,5,6,1,0,-1,1,1,2,2,4,8,1
3289688885,1,1,6,1,2,3,4,5,6,,1,6,4,5,2,3,,6,6,6,6,6,4,6,5,4,6,6,4,4,6,3,0,-1,1,0,4,3,4,9,1
3289686202,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3289685200,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,3,3,3,30
3289684323,1,1,6,1,2,3,4,5,6,,6,3,4,2,1,5,,5,-1,6,5,6,5,6,1,4,5,6,2,1,6,3,0,-1,0,0,2,4,5,8,2
3289681765,1,1,6,1,2,3,4,5,6,,3,4,5,6,2,1,,6,6,6,6,6,5,5,5,5,6,6,6,5,6,3,0,-1,0,0,3,3,5,7,1
3289680108,1,0,2,-1,-1,-1,-1,5,6,,3,4,5,6,2,1,,6,6,6,5,6,3,2,5,5,5,5,2,3,6,1,0,-1,0,1,2,-1,3,9,6
3289673695,1,0,6,1,2,3,4,5,6,,1,2,3,4,5,6,,6,5,5,5,5,4,5,4,4,4,5,4,4,5,3,0,-1,1,0,3,5,4,1,1
3289666523,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,1,3,6,30
3289664241,1,1,6,1,2,3,4,5,6,,6,4,5,1,2,3,,6,6,6,6,6,6,6,4,4,6,6,4,6,6,1,1,1,0,0,1,-1,2,7,1
3289653763,1,1,4,1,2,-1,-1,5,6,,3,6,4,5,1,2,,6,6,6,5,6,4,3,4,4,6,6,1,1,6,3,0,-1,1,0,4,1,5,9,3
3289653664,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,4,1,3,3,30
3289652167,1,1,6,1,2,3,4,5,6,,2,1,3,6,4,5,,5,6,5,5,5,5,6,5,6,5,5,2,6,6,1,1,0,1,1,3,4,5,6,0
3289649402,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3289648154,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,35
3289646833,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,4,4,9,30
3289645505,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,4,6,6,-1,6,4,2,3,3,5,5,3,2,4,3,0,-1,0,0,4,2,2,1,7
3289644365,1,1,4,-1,2,3,-1,5,6,,4,5,3,6,2,1,,6,6,6,6,6,4,6,3,3,6,6,4,4,6,3,0,-1,1,0,4,4,3,3,3
3289641241,1,0,6,1,2,3,4,5,6,,3,4,5,6,1,2,,5,5,5,3,5,2,3,1,1,5,5,2,5,6,3,0,-1,0,1,2,2,4,4,1
3289640516,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,3,5,4,30
3289638367,1,1,6,1,2,3,4,5,6,,4,5,6,1,3,2,,6,6,6,5,6,2,3,4,3,-1,4,2,3,5,1,1,0,0,0,4,2,4,1,1
3289633176,1,1,6,1,2,3,4,5,6,,1,4,6,5,2,3,,6,6,6,6,6,4,6,4,4,6,6,4,4,6,3,0,-1,1,0,4,2,3,1,1
3289628791,1,0,1,1,-1,-1,-1,-1,-1,,1,2,3,4,5,6,,4,4,5,1,4,1,3,1,1,4,4,1,1,4,3,0,-1,0,0,4,-1,4,1,7
3289627503,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,3,1,3,8,30
3289625918,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,4,-1,5,7,31
3289625905,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289625071,1,1,6,1,2,3,4,5,6,,4,5,3,6,1,2,,6,6,6,5,6,4,6,4,4,6,6,4,3,6,1,1,0,1,1,3,3,3,5,0
3289621004,1,1,5,1,2,3,4,5,-1,,4,5,6,1,2,3,,6,6,6,6,6,5,6,6,4,6,6,6,6,6,1,0,-1,1,1,3,3,2,3,2
3289619487,1,0,2,1,-1,-1,4,-1,-1,,1,2,3,4,5,6,,5,5,5,5,5,5,4,4,5,5,5,5,4,5,1,0,-1,0,-1,-1,-1,-1,-1,10
3289618781,0,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,3,3,-1,5,31
3289618768,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
3289618355,1,-1,0,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36
